CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2
0.15,0.16,0.16,0.395984205,-0.047876713,-0.93588,-0.08949,0.0721,0.326977847,-0.127008421,-0.88844,0.05185,-0.0442,0.225245387,-0.157236156,-0.76248,-0.09257,-0.0183
0.11,0.15,0.16,0.503044756,0.022356756,-0.91373,0.04581,0.0263,0.395984205,-0.047876713,-0.93588,-0.08949,0.0721,0.326977847,-0.127008421,-0.88844,0.05185,-0.0442
0.05,0.11,0.15,0.556508259,0.094468963,-0.82008,-0.14625,-0.0603,0.503044756,0.022356756,-0.91373,0.04581,0.0263,0.395984205,-0.047876713,-0.93588,-0.08949,0.0721
0,0.05,0.11,0.598663441,0.176482755,-0.64489,-0.20602,0.0434,0.556508259,0.094468963,-0.82008,-0.14625,-0.0603,0.503044756,0.022356756,-0.91373,0.04581,0.0263
-0.05,0,0.05,0.574149119,0.308606567,-0.3378,-0.22479,-0.0116,0.598663441,0.176482755,-0.64489,-0.20602,0.0434,0.556508259,0.094468963,-0.82008,-0.14625,-0.0603
-0.09,-0.05,0,0.555311528,0.320620257,-0.01775,0.06064,0.027,0.574149119,0.308606567,-0.3378,-0.22479,-0.0116,0.598663441,0.176482755,-0.64489,-0.20602,0.0434
-0.15,-0.09,-0.05,0.519438694,0.218549841,0.201,-0.18017,0.0277,0.555311528,0.320620257,-0.01775,0.06064,0.027,0.574149119,0.308606567,-0.3378,-0.22479,-0.0116
-0.18,-0.15,-0.09,0.449547534,0.146996228,0.3484,-0.0357,-0.0218,0.519438694,0.218549841,0.201,-0.18017,0.0277,0.555311528,0.320620257,-0.01775,0.06064,0.027
-0.17,-0.18,-0.15,0.332573826,0.153944688,0.503,0.06223,-0.0208,0.449547534,0.146996228,0.3484,-0.0357,-0.0218,0.519438694,0.218549841,0.201,-0.18017,0.0277
-0.12,-0.17,-0.18,0.23001465,0.155893666,0.6598,-0.06254,0.0575,0.332573826,0.153944688,0.503,0.06223,-0.0208,0.449547534,0.146996228,0.3484,-0.0357,-0.0218
-0.07,-0.12,-0.17,0.16846306,0.128072389,0.7888,-0.03941,0.0214,0.23001465,0.155893666,0.6598,-0.06254,0.0575,0.332573826,0.153944688,0.503,0.06223,-0.0208
-0.05,-0.07,-0.12,0.107894872,0.091436602,0.881,0.07851,-0.0377,0.16846306,0.128072389,0.7888,-0.03941,0.0214,0.23001465,0.155893666,0.6598,-0.06254,0.0575
-0.03,-0.05,-0.07,0.069001222,0.098978567,0.9809,0.31108,0.0953,0.107894872,0.091436602,0.881,0.07851,-0.0377,0.16846306,0.128072389,0.7888,-0.03941,0.0214
-0.07,-0.03,-0.05,0.07751822,0.071572079,1.0532,0.19066,-0.0304,0.069001222,0.098978567,0.9809,0.31108,0.0953,0.107894872,0.091436602,0.881,0.07851,-0.0377
-0.09,-0.07,-0.03,0.033645757,0.02434065,1.0778,0.20659,0.0067,0.07751822,0.071572079,1.0532,0.19066,-0.0304,0.069001222,0.098978567,0.9809,0.31108,0.0953
