CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y6,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y6_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2,y6_t-2
-0.17,-0.15,-0.13,-0.171552158,0.010474548,-0.03818,0.00172,-0.0324,0.009269848,-0.148601906,-0.019937713,-0.04865,0.00478,0.0235,-0.008423948,-0.129209126,-0.02413402,-0.02872,0.01247,-0.0472,-0.004756538
-0.15,-0.17,-0.15,-0.14092299,0.05288621,0.0147,-0.00455,-0.0187,-0.056001264,-0.171552158,0.010474548,-0.03818,0.00172,-0.0324,0.009269848,-0.148601906,-0.019937713,-0.04865,0.00478,0.0235,-0.008423948
-0.13,-0.15,-0.17,-0.136124563,0.106427692,0.1212,-0.00208,0.0188,0.036088292,-0.14092299,0.05288621,0.0147,-0.00455,-0.0187,-0.056001264,-0.171552158,0.010474548,-0.03818,0.00172,-0.0324,0.009269848
-0.1,-0.13,-0.15,-0.097600647,0.184406161,0.306,0.0019,0.0057,-0.014500747,-0.136124563,0.106427692,0.1212,-0.00208,0.0188,0.036088292,-0.14092299,0.05288621,0.0147,-0.00455,-0.0187,-0.056001264
-0.06,-0.1,-0.13,-0.061638475,0.203071639,0.5099,0.00442,-0.003,0.009782842,-0.097600647,0.184406161,0.306,0.0019,0.0057,-0.014500747,-0.136124563,0.106427692,0.1212,-0.00208,0.0188,0.036088292
-0.01,-0.06,-0.1,-0.016696166,0.134920517,0.6456,0.00103,0.0332,0.039390887,-0.061638475,0.203071639,0.5099,0.00442,-0.003,0.009782842,-0.097600647,0.184406161,0.306,0.0019,0.0057,-0.014500747
0,-0.01,-0.06,-0.000144931,0.05979596,0.7058,0.00073,-0.0705,0.000869208,-0.016696166,0.134920517,0.6456,0.00103,0.0332,0.039390887,-0.061638475,0.203071639,0.5099,0.00442,-0.003,0.009782842
0,0,-0.01,-0.002701804,-0.001588799,0.7042,0.00514,0.0199,0.016080834,-0.000144931,0.05979596,0.7058,0.00073,-0.0705,0.000869208,-0.016696166,0.134920517,0.6456,0.00103,0.0332,0.039390887
-0.04,0,0,-0.039717838,-0.065559964,0.6382,-0.00152,-0.0292,-0.001694409,-0.002701804,-0.001588799,0.7042,0.00514,0.0199,0.016080834,-0.000144931,0.05979596,0.7058,0.00073,-0.0705,0.000869208
-0.07,-0.04,0,-0.065201086,-0.050987676,0.5869,0.0039,-0.0269,-0.029216151,-0.039717838,-0.065559964,0.6382,-0.00152,-0.0292,-0.001694409,-0.002701804,-0.001588799,0.7042,0.00514,0.0199,0.016080834
-0.11,-0.07,-0.04,-0.106644354,-0.106730868,0.4796,0.00896,0.0361,-0.020339325,-0.065201086,-0.050987676,0.5869,0.0039,-0.0269,-0.029216151,-0.039717838,-0.065559964,0.6382,-0.00152,-0.0292,-0.001694409
-0.16,-0.11,-0.07,-0.154971124,-0.086423028,0.3928,0.00586,-0.0165,-0.030637841,-0.106644354,-0.106730868,0.4796,0.00896,0.0361,-0.020339325,-0.065201086,-0.050987676,0.5869,0.0039,-0.0269,-0.029216151
-0.17,-0.16,-0.11,-0.160725316,-0.02659907,0.3661,-0.00094,-0.012,-0.057256411,-0.154971124,-0.086423028,0.3928,0.00586,-0.0165,-0.030637841,-0.106644354,-0.106730868,0.4796,0.00896,0.0361,-0.020339325
-0.17,-0.17,-0.16,-0.176939835,0.105059966,0.4716,-0.0057,-0.0187,0.040795443,-0.160725316,-0.02659907,0.3661,-0.00094,-0.012,-0.057256411,-0.154971124,-0.086423028,0.3928,0.00586,-0.0165,-0.030637841
-0.17,-0.17,-0.17,-0.169108673,0.133878549,0.6062,-0.00635,-0.0216,-0.005362314,-0.176939835,0.105059966,0.4716,-0.0057,-0.0187,0.040795443,-0.160725316,-0.02659907,0.3661,-0.00094,-0.012,-0.057256411
-0.15,-0.17,-0.17,-0.146391263,0.04432144,0.6508,0.00906,-0.0043,-0.021890275,-0.169108673,0.133878549,0.6062,-0.00635,-0.0216,-0.005362314,-0.176939835,0.105059966,0.4716,-0.0057,-0.0187,0.040795443
-0.15,-0.15,-0.17,-0.143721293,-0.067384309,0.583,0.00699,0.0237,-0.038400182,-0.146391263,0.04432144,0.6508,0.00906,-0.0043,-0.021890275,-0.169108673,0.133878549,0.6062,-0.00635,-0.0216,-0.005362314
-0.12,-0.15,-0.15,-0.118423981,-0.10812839,0.4743,0.00097,-0.04,-0.009501108,-0.143721293,-0.067384309,0.583,0.00699,0.0237,-0.038400182,-0.146391263,0.04432144,0.6508,0.00906,-0.0043,-0.021890275
-0.08,-0.12,-0.15,-0.087689049,-0.06312063,0.4109,-0.00248,0.0465,0.045101744,-0.118423981,-0.10812839,0.4743,0.00097,-0.04,-0.009501108,-0.143721293,-0.067384309,0.583,0.00699,0.0237,-0.038400182
-0.04,-0.08,-0.12,-0.043217892,0.004581071,0.4155,0.00065,0.0064,0.01912333,-0.087689049,-0.06312063,0.4109,-0.00248,0.0465,0.045101744,-0.118423981,-0.10812839,0.4743,0.00097,-0.04,-0.009501108
-0.01,-0.04,-0.08,-0.007377179,0.05177143,0.4675,0.00039,0.0174,-0.015862067,-0.043217892,0.004581071,0.4155,0.00065,0.0064,0.01912333,-0.087689049,-0.06312063,0.4109,-0.00248,0.0465,0.045101744
0.03,-0.01,-0.04,0.029943024,-0.011148505,0.4563,-0.01461,0.0295,0.000341796,-0.007377179,0.05177143,0.4675,0.00039,0.0174,-0.015862067,-0.043217892,0.004581071,0.4155,0.00065,0.0064,0.01912333
0.09,0.03,-0.01,0.077029736,-0.078672099,0.3773,-0.06108,-0.0372,0.074941953,0.029943024,-0.011148505,0.4563,-0.01461,0.0295,0.000341796,-0.007377179,0.05177143,0.4675,0.00039,0.0174,-0.015862067
0.18,0.09,0.03,0.175830121,-0.01564221,0.3616,-0.10747,0.0103,0.024711414,0.077029736,-0.078672099,0.3773,-0.06108,-0.0372,0.074941953,0.029943024,-0.011148505,0.4563,-0.01461,0.0295,0.000341796
0.21,0.18,0.09,0.210211211,0.035166631,0.3969,-0.02706,0.0081,-0.001268067,0.175830121,-0.01564221,0.3616,-0.10747,0.0103,0.024711414,0.077029736,-0.078672099,0.3773,-0.06108,-0.0372,0.074941953
0.2,0.21,0.18,0.195170354,0.036249529,0.4333,0.01843,-0.0052,0.028565957,0.210211211,0.035166631,0.3969,-0.02706,0.0081,-0.001268067,0.175830121,-0.01564221,0.3616,-0.10747,0.0103,0.024711414
0.15,0.2,0.21,0.154941328,0.069474722,0.5031,0.00023,0.0812,-0.030096354,0.195170354,0.036249529,0.4333,0.01843,-0.0052,0.028565957,0.210211211,0.035166631,0.3969,-0.02706,0.0081,-0.001268067
0.11,0.15,0.2,0.105898045,0.055008046,0.5584,-0.02547,-0.0308,0.024313739,0.154941328,0.069474722,0.5031,0.00023,0.0812,-0.030096354,0.195170354,0.036249529,0.4333,0.01843,-0.0052,0.028565957
0.06,0.11,0.15,0.05432236,-0.005370158,0.553,-0.01016,0.0404,0.033498448,0.105898045,0.055008046,0.5584,-0.02547,-0.0308,0.024313739,0.154941328,0.069474722,0.5031,0.00023,0.0812,-0.030096354
0.04,0.06,0.11,0.039255884,0.023268602,0.5764,-0.00536,0.0133,0.004454757,0.05432236,-0.005370158,0.553,-0.01016,0.0404,0.033498448,0.105898045,0.055008046,0.5584,-0.02547,-0.0308,0.024313739
0.02,0.04,0.06,0.017258251,0.098682208,0.6757,-0.01107,-0.0132,0.016316653,0.039255884,0.023268602,0.5764,-0.00536,0.0133,0.004454757,0.05432236,-0.005370158,0.553,-0.01016,0.0404,0.033498448
0.02,0.02,0.04,0.02202755,0.106126191,0.7826,-0.01054,-0.0203,-0.012239903,0.017258251,0.098682208,0.6757,-0.01107,-0.0132,0.016316653,0.039255884,0.023268602,0.5764,-0.00536,0.0133,0.004454757
0.05,0.02,0.02,0.046593749,0.070225558,0.8534,-0.02432,0.0273,0.020231463,0.02202755,0.106126191,0.7826,-0.01054,-0.0203,-0.012239903,0.017258251,0.098682208,0.6757,-0.01107,-0.0132,0.016316653
0.04,0.05,0.02,0.038980219,0.024190606,0.8778,-0.01639,0.0261,0.006100041,0.046593749,0.070225558,0.8534,-0.02432,0.0273,0.020231463,0.02202755,0.106126191,0.7826,-0.01054,-0.0203,-0.012239903
0,0.04,0.05,0.001521031,0.030725529,0.9088,-0.00132,0.0292,-0.009168086,0.038980219,0.024190606,0.8778,-0.01639,0.0261,0.006100041,0.046593749,0.070225558,0.8534,-0.02432,0.0273,0.020231463
-0.04,0,0.04,-0.040292622,0.061422751,0.9708,-0.01191,-0.0329,0.001754193,0.001521031,0.030725529,0.9088,-0.00132,0.0292,-0.009168086,0.038980219,0.024190606,0.8778,-0.01639,0.0261,0.006100041
-0.07,-0.04,0,-0.068330868,0.072074073,1.0436,0.02792,-0.0215,-0.010065279,-0.040292622,0.061422751,0.9708,-0.01191,-0.0329,0.001754193,0.001521031,0.030725529,0.9088,-0.00132,0.0292,-0.009168086
-0.12,-0.07,-0.04,-0.123943432,0.085174457,1.1297,0.07276,-0.0187,0.023385016,-0.068330868,0.072074073,1.0436,0.02792,-0.0215,-0.010065279,-0.040292622,0.061422751,0.9708,-0.01191,-0.0329,0.001754193
-0.15,-0.12,-0.07,-0.148513837,0.024223381,1.1542,0.1367,0.0341,-0.008956975,-0.123943432,0.085174457,1.1297,0.07276,-0.0187,0.023385016,-0.068330868,0.072074073,1.0436,0.02792,-0.0215,-0.010065279
-0.15,-0.15,-0.12,-0.151143853,-0.00790903,1.1462,0.00014,0.0093,0.006839675,-0.148513837,0.024223381,1.1542,0.1367,0.0341,-0.008956975,-0.123943432,0.085174457,1.1297,0.07276,-0.0187,0.023385016
-0.13,-0.15,-0.15,-0.134515912,9.88667E-05,1.1463,0.00379,0.0073,0.026734886,-0.151143853,-0.00790903,1.1462,0.00014,0.0093,0.006839675,-0.148513837,0.024223381,1.1542,0.1367,0.0341,-0.008956975
-0.13,-0.13,-0.15,-0.120483144,0.017695572,1.1642,0.02433,-0.0767,-0.058796249,-0.134515912,9.88667E-05,1.1463,0.00379,0.0073,0.026734886,-0.151143853,-0.00790903,1.1462,0.00014,0.0093,0.006839675
-0.1,-0.13,-0.13,-0.096156469,0.008698351,1.173,0.08159,-0.0795,-0.023331255,-0.120483144,0.017695572,1.1642,0.02433,-0.0767,-0.058796249,-0.134515912,9.88667E-05,1.1463,0.00379,0.0073,0.026734886
-0.09,-0.1,-0.13,-0.094434783,-0.012256986,1.1606,0.12787,0.0694,0.026260846,-0.096156469,0.008698351,1.173,0.08159,-0.0795,-0.023331255,-0.120483144,0.017695572,1.1642,0.02433,-0.0767,-0.058796249
-0.11,-0.09,-0.1,-0.119376893,-0.005041616,1.1555,-0.11274,-0.016,0.054735651,-0.094434783,-0.012256986,1.1606,0.12787,0.0694,0.026260846,-0.096156469,0.008698351,1.173,0.08159,-0.0795,-0.023331255
-0.16,-0.11,-0.09,-0.159356388,0.014234496,1.1699,-0.00487,0.0359,-0.003869145,-0.119376893,-0.005041616,1.1555,-0.11274,-0.016,0.054735651,-0.094434783,-0.012256986,1.1606,0.12787,0.0694,0.026260846
-0.25,-0.16,-0.11,-0.249872243,0.018580876,1.1887,0.10751,0.0224,-0.000766837,-0.159356388,0.014234496,1.1699,-0.00487,0.0359,-0.003869145,-0.119376893,-0.005041616,1.1555,-0.11274,-0.016,0.054735651
-0.32,-0.25,-0.16,-0.318983192,-0.048732728,1.1394,0.059,-0.006,-0.006119532,-0.249872243,0.018580876,1.1887,0.10751,0.0224,-0.000766837,-0.159356388,0.014234496,1.1699,-0.00487,0.0359,-0.003869145
-0.37,-0.32,-0.25,-0.365211702,-0.071412113,1.0672,-0.00426,-0.028,-0.029150565,-0.318983192,-0.048732728,1.1394,0.059,-0.006,-0.006119532,-0.249872243,0.018580876,1.1887,0.10751,0.0224,-0.000766837
-0.36,-0.37,-0.32,-0.354383882,-0.092159382,0.9741,0.00525,-0.0421,-0.034277528,-0.365211702,-0.071412113,1.0672,-0.00426,-0.028,-0.029150565,-0.318983192,-0.048732728,1.1394,0.059,-0.006,-0.006119532
-0.32,-0.36,-0.37,-0.31775308,-0.104933416,0.8682,0.06865,0.0538,-0.013573223,-0.354383882,-0.092159382,0.9741,0.00525,-0.0421,-0.034277528,-0.365211702,-0.071412113,1.0672,-0.00426,-0.028,-0.029150565
-0.26,-0.32,-0.36,-0.253847755,-0.076664037,0.7909,0.02961,0.0294,-0.037612015,-0.31775308,-0.104933416,0.8682,0.06865,0.0538,-0.013573223,-0.354383882,-0.092159382,0.9741,0.00525,-0.0421,-0.034277528
-0.16,-0.26,-0.32,-0.161840556,-0.02758566,0.7631,0.01378,-0.0459,0.010982803,-0.253847755,-0.076664037,0.7909,0.02961,0.0294,-0.037612015,-0.31775308,-0.104933416,0.8682,0.06865,0.0538,-0.013573223
-0.07,-0.16,-0.26,-0.077087178,0.065577904,0.8292,-0.04224,-0.0501,0.041643799,-0.161840556,-0.02758566,0.7631,0.01378,-0.0459,0.010982803,-0.253847755,-0.076664037,0.7909,0.02961,0.0294,-0.037612015
0,-0.07,-0.16,-0.001334677,0.078418741,0.9083,-0.03598,-0.0226,0.007976166,-0.077087178,0.065577904,0.8292,-0.04224,-0.0501,0.041643799,-0.161840556,-0.02758566,0.7631,0.01378,-0.0459,0.010982803
0.02,0,-0.07,0.014633681,0.014665706,0.9231,-0.02,-0.0274,0.031690428,-0.001334677,0.078418741,0.9083,-0.03598,-0.0226,0.007976166,-0.077087178,0.065577904,0.8292,-0.04224,-0.0501,0.041643799
0.02,0.02,0,0.023509256,-0.030126482,0.8927,-0.02,-0.066,-0.021280364,0.014633681,0.014665706,0.9231,-0.02,-0.0274,0.031690428,-0.001334677,0.078418741,0.9083,-0.03598,-0.0226,0.007976166
0,0.02,0.02,-0.001817053,-0.092814886,0.7991,-0.02,0.0259,0.010843313,0.023509256,-0.030126482,0.8927,-0.02,-0.066,-0.021280364,0.014633681,0.014665706,0.9231,-0.02,-0.0274,0.031690428
-0.02,0,0.02,-0.0243012,-0.12656929,0.6716,-0.01,-0.0545,0.025479812,-0.001817053,-0.092814886,0.7991,-0.02,0.0259,0.010843313,0.023509256,-0.030126482,0.8927,-0.02,-0.066,-0.021280364
-0.04,-0.02,0,-0.032257695,-0.149707323,0.521,-0.01,0.0441,-0.047567434,-0.0243012,-0.12656929,0.6716,-0.01,-0.0545,0.025479812,-0.001817053,-0.092814886,0.7991,-0.02,0.0259,0.010843313
-0.02,-0.04,-0.02,-0.02281068,-0.021589859,0.4993,0.01,-0.1445,0.016723457,-0.032257695,-0.149707323,0.521,-0.01,0.0441,-0.047567434,-0.0243012,-0.12656929,0.6716,-0.01,-0.0545,0.025479812
0.05,-0.02,-0.04,0.05224693,0.071815503,0.5715,0.01,0.0744,-0.013573281,-0.02281068,-0.021589859,0.4993,0.01,-0.1445,0.016723457,-0.032257695,-0.149707323,0.521,-0.01,0.0441,-0.047567434
0.17,0.05,-0.02,0.167067262,0.139901992,0.7123,0.01,0.0471,0.017443403,0.05224693,0.071815503,0.5715,0.01,0.0744,-0.013573281,-0.02281068,-0.021589859,0.4993,0.01,-0.1445,0.016723457
0.27,0.17,0.05,0.268274046,0.100830571,0.8139,0,-0.0572,0.010302471,0.167067262,0.139901992,0.7123,0.01,0.0471,0.017443403,0.05224693,0.071815503,0.5715,0.01,0.0744,-0.013573281
0.37,0.27,0.17,0.367016793,-0.069458987,0.7439,-0.05,0.0477,0.017740935,0.268274046,0.100830571,0.8139,0,-0.0572,0.010302471,0.167067262,0.139901992,0.7123,0.01,0.0471,0.017443403
0.46,0.37,0.27,0.465378202,-0.480187505,0.2613,0.01,0.0363,-0.032801342,0.367016793,-0.069458987,0.7439,-0.05,0.0477,0.017740935,0.268274046,0.100830571,0.8139,0,-0.0572,0.010302471
-3.19,0.46,0.37,-3.15418559,-1.037214284,-0.77325,-0.22,-0.119,-0.241926938,0.465378202,-0.480187505,0.2613,0.01,0.0363,-0.032801342,0.367016793,-0.069458987,0.7439,-0.05,0.0477,0.017740935
-8.92,-3.19,0.46,-8.919934993,-1.118573956,-1.87699,0.12,-0.2776,-0.00039012,-3.15418559,-1.037214284,-0.77325,-0.22,-0.119,-0.241926938,0.465378202,-0.480187505,0.2613,0.01,0.0363,-0.032801342
2.57,-8.92,-3.19,2.563685754,-0.347903245,-2.21777,-0.32,0.0373,0.037185447,-8.919934993,-1.118573956,-1.87699,0.12,-0.2776,-0.00039012,-3.15418559,-1.037214284,-0.77325,-0.22,-0.119,-0.241926938
5.52,2.57,-8.92,5.511955512,0.208950431,-2.01324,-0.14,0.0858,0.047138256,2.563685754,-0.347903245,-2.21777,-0.32,0.0373,0.037185447,-8.919934993,-1.118573956,-1.87699,0.12,-0.2776,-0.00039012
4.28,5.52,2.57,4.282062319,0.278292913,-1.74017,-0.09,0.2121,-0.012451106,5.511955512,0.208950431,-2.01324,-0.14,0.0858,0.047138256,2.563685754,-0.347903245,-2.21777,-0.32,0.0373,0.037185447
-0.05,4.28,5.52,-0.047329214,0.252744072,-1.49151,-0.03,-0.0991,-0.0161545,4.282062319,0.278292913,-1.74017,-0.09,0.2121,-0.012451106,5.511955512,0.208950431,-2.01324,-0.14,0.0858,0.047138256
-0.83,-0.05,4.28,-0.826278076,0.213854239,-1.28062,-0.01,0.0623,-0.022584671,-0.047329214,0.252744072,-1.49151,-0.03,-0.0991,-0.0161545,4.282062319,0.278292913,-1.74017,-0.09,0.2121,-0.012451106
-0.45,-0.83,-0.05,-0.447709982,0.079749892,-1.20186,-0.01,0.1709,-0.013835375,-0.826278076,0.213854239,-1.28062,-0.01,0.0623,-0.022584671,-0.047329214,0.252744072,-1.49151,-0.03,-0.0991,-0.0161545
0,-0.45,-0.83,-0.010568251,0.011952952,-1.19005,-0.01,-0.1662,0.06148026,-0.447709982,0.079749892,-1.20186,-0.01,0.1709,-0.013835375,-0.826278076,0.213854239,-1.28062,-0.01,0.0623,-0.022584671
1.05,0,-0.45,1.042101816,0.114902141,-1.07645,-0.01,0.0862,0.046300502,-0.010568251,0.011952952,-1.19005,-0.01,-0.1662,0.06148026,-0.447709982,0.079749892,-1.20186,-0.01,0.1709,-0.013835375
-0.36,1.05,0,-0.364341373,0.140292785,-0.93757,0,-0.1321,0.025714763,1.042101816,0.114902141,-1.07645,-0.01,0.0862,0.046300502,-0.010568251,0.011952952,-1.19005,-0.01,-0.1662,0.06148026
0.83,-0.36,1.05,0.832582226,0.278214713,-0.66158,0.02,0.1094,-0.01561463,-0.364341373,0.140292785,-0.93757,0,-0.1321,0.025714763,1.042101816,0.114902141,-1.07645,-0.01,0.0862,0.046300502
1.05,0.83,-0.36,1.0467085,0.408913637,-0.25454,0.03,0.2077,0.01955652,0.832582226,0.278214713,-0.66158,0.02,0.1094,-0.01561463,-0.364341373,0.140292785,-0.93757,0,-0.1321,0.025714763
0.67,1.05,0.83,0.665218959,0.324040572,0.0692,0.01,-0.0009,0.028282499,1.0467085,0.408913637,-0.25454,0.03,0.2077,0.01955652,0.832582226,0.278214713,-0.66158,0.02,0.1094,-0.01561463
0.48,0.67,1.05,0.477218819,0.245528218,0.3152,-0.01,0.0971,0.016549386,0.665218959,0.324040572,0.0692,0.01,-0.0009,0.028282499,1.0467085,0.408913637,-0.25454,0.03,0.2077,0.01955652
0.34,0.48,0.67,0.338196505,0.151208652,0.467,0,0.0192,0.010762842,0.477218819,0.245528218,0.3152,-0.01,0.0971,0.016549386,0.665218959,0.324040572,0.0692,0.01,-0.0009,0.028282499
0.14,0.34,0.48,0.141168759,-0.099784009,0.3668,0,0.052,-0.007037256,0.338196505,0.151208652,0.467,0,0.0192,0.010762842,0.477218819,0.245528218,0.3152,-0.01,0.0971,0.016549386
-0.04,0.14,0.34,-0.042159702,-0.238610269,0.1276,-0.01,-0.0622,0.012874972,0.141168759,-0.099784009,0.3668,0,0.052,-0.007037256,0.338196505,0.151208652,0.467,0,0.0192,0.010762842
-0.17,-0.04,0.14,-0.168275311,-0.163875269,-0.03635,0,0.0122,-0.010402048,-0.042159702,-0.238610269,0.1276,-0.01,-0.0622,0.012874972,0.141168759,-0.099784009,0.3668,0,0.052,-0.007037256
-0.26,-0.17,-0.04,-0.262312585,-0.183164162,-0.21928,0.09,0.0275,0.013780126,-0.168275311,-0.163875269,-0.03635,0,0.0122,-0.010402048,-0.042159702,-0.238610269,0.1276,-0.01,-0.0622,0.012874972
-0.36,-0.26,-0.17,-0.362365176,-0.227326105,-0.44585,-0.03,0.0438,0.014091307,-0.262312585,-0.183164162,-0.21928,0.09,0.0275,0.013780126,-0.168275311,-0.163875269,-0.03635,0,0.0122,-0.010402048
-0.51,-0.36,-0.26,-0.510537859,-0.240439536,-0.68493,0.03,-0.0171,0.003221954,-0.362365176,-0.227326105,-0.44585,-0.03,0.0438,0.014091307,-0.262312585,-0.183164162,-0.21928,0.09,0.0275,0.013780126
-0.7,-0.51,-0.36,-0.70473874,-0.335041599,-1.01712,0.37,-0.0253,0.028035742,-0.510537859,-0.240439536,-0.68493,0.03,-0.0171,0.003221954,-0.362365176,-0.227326105,-0.44585,-0.03,0.0438,0.014091307
-0.87,-0.7,-0.51,-0.870889227,-0.464551459,-1.47588,0.28,-0.0239,0.005321178,-0.70473874,-0.335041599,-1.01712,0.37,-0.0253,0.028035742,-0.510537859,-0.240439536,-0.68493,0.03,-0.0171,0.003221954
-0.92,-0.87,-0.7,-0.91512106,-0.546279848,-2.01263,0.18,-0.0024,-0.029710665,-0.870889227,-0.464551459,-1.47588,0.28,-0.0239,0.005321178,-0.70473874,-0.335041599,-1.01712,0.37,-0.0253,0.028035742
-0.84,-0.92,-0.87,-0.845597814,-0.397267733,-2.40113,0.14,-0.0842,0.033035164,-0.91512106,-0.546279848,-2.01263,0.18,-0.0024,-0.029710665,-0.870889227,-0.464551459,-1.47588,0.28,-0.0239,0.005321178
-0.71,-0.84,-0.92,-0.707605916,-0.376614294,-2.76801,0.18,0.0871,-0.014468673,-0.845597814,-0.397267733,-2.40113,0.14,-0.0842,0.033035164,-0.91512106,-0.546279848,-2.01263,0.18,-0.0024,-0.029710665
-0.56,-0.71,-0.84,-0.556578225,-0.378667784,-3.1355,0.26,-0.0941,-0.020744335,-0.707605916,-0.376614294,-2.76801,0.18,0.0871,-0.014468673,-0.845597814,-0.397267733,-2.40113,0.14,-0.0842,0.033035164
-0.41,-0.56,-0.71,-0.408330427,-0.207101247,-3.3359,0.27,-0.0314,-0.01006795,-0.556578225,-0.378667784,-3.1355,0.26,-0.0941,-0.020744335,-0.707605916,-0.376614294,-2.76801,0.18,0.0871,-0.014468673
-0.29,-0.41,-0.56,-0.295549507,0.004551741,-3.3315,0.39,-0.1222,0.032754699,-0.408330427,-0.207101247,-3.3359,0.27,-0.0314,-0.01006795,-0.556578225,-0.378667784,-3.1355,0.26,-0.0941,-0.020744335
-0.15,-0.29,-0.41,-0.143804795,0.019952803,-3.31221,0.68,-0.0344,-0.037879689,-0.295549507,0.004551741,-3.3315,0.39,-0.1222,0.032754699,-0.408330427,-0.207101247,-3.3359,0.27,-0.0314,-0.01006795
0.03,-0.15,-0.29,0.03502898,0.099301384,-3.21615,0.48,0.1075,-0.030638478,-0.143804795,0.019952803,-3.31221,0.68,-0.0344,-0.037879689,-0.295549507,0.004551741,-3.3315,0.39,-0.1222,0.032754699
0.21,0.03,-0.15,0.200533711,0.186035599,-3.03593,0.13,-0.073,0.055243333,0.03502898,0.099301384,-3.21615,0.48,0.1075,-0.030638478,-0.143804795,0.019952803,-3.31221,0.68,-0.0344,-0.037879689
0.33,0.21,0.03,0.327604953,0.278642622,-2.76537,0.26,-0.017,0.014268011,0.200533711,0.186035599,-3.03593,0.13,-0.073,0.055243333,0.03502898,0.099301384,-3.21615,0.48,0.1075,-0.030638478
0.43,0.33,0.21,0.424210225,0.311717241,-2.4618,0.23,0.0413,0.034148883,0.327604953,0.278642622,-2.76537,0.26,-0.017,0.014268011,0.200533711,0.186035599,-3.03593,0.13,-0.073,0.055243333
0.48,0.43,0.33,0.476087528,0.254100287,-2.21364,0.2,-0.0539,0.023203539,0.424210225,0.311717241,-2.4618,0.23,0.0413,0.034148883,0.327604953,0.278642622,-2.76537,0.26,-0.017,0.014268011
0.46,0.48,0.43,0.465832975,0.174360994,-2.04299,0.12,0.0177,-0.03562495,0.476087528,0.254100287,-2.21364,0.2,-0.0539,0.023203539,0.424210225,0.311717241,-2.4618,0.23,0.0413,0.034148883
0.44,0.46,0.48,0.436046109,0.213895623,-1.83324,0.19,-0.0443,0.02344632,0.465832975,0.174360994,-2.04299,0.12,0.0177,-0.03562495,0.476087528,0.254100287,-2.21364,0.2,-0.0539,0.023203539
0.41,0.44,0.46,0.412273699,0.190931181,-1.64563,0.21,-0.0162,-0.013736101,0.436046109,0.213895623,-1.83324,0.19,-0.0443,0.02344632,0.465832975,0.174360994,-2.04299,0.12,0.0177,-0.03562495
0.36,0.41,0.44,0.363363589,0.178520975,-1.46989,0.36,0.0192,-0.020387962,0.412273699,0.190931181,-1.64563,0.21,-0.0162,-0.013736101,0.436046109,0.213895623,-1.83324,0.19,-0.0443,0.02344632
0.3,0.36,0.41,0.300975231,0.0793047,-1.39172,0.4,0.1053,-0.005868569,0.363363589,0.178520975,-1.46989,0.36,0.0192,-0.020387962,0.412273699,0.190931181,-1.64563,0.21,-0.0162,-0.013736101
0.3,0.3,0.36,0.301536781,-0.103797675,-1.49402,0.04,-0.0989,-0.009263457,0.300975231,0.0793047,-1.39172,0.4,0.1053,-0.005868569,0.363363589,0.178520975,-1.46989,0.36,0.0192,-0.020387962
0.26,0.3,0.3,0.257029996,-0.16397213,-1.65541,-0.01,0.0023,0.017663111,0.301536781,-0.103797675,-1.49402,0.04,-0.0989,-0.009263457,0.300975231,0.0793047,-1.39172,0.4,0.1053,-0.005868569
0.23,0.26,0.3,0.232078424,-0.104167741,-1.7578,-0.12,0.0808,-0.012548955,0.257029996,-0.16397213,-1.65541,-0.01,0.0023,0.017663111,0.301536781,-0.103797675,-1.49402,0.04,-0.0989,-0.009263457
0.2,0.23,0.26,0.200870898,0.109943184,-1.64973,-0.04,-0.1196,-0.005239089,0.232078424,-0.104167741,-1.7578,-0.12,0.0808,-0.012548955,0.257029996,-0.16397213,-1.65541,-0.01,0.0023,0.017663111
0.19,0.2,0.23,0.186137168,0.327636669,-1.32697,-0.14,0.0463,0.022912484,0.200870898,0.109943184,-1.64973,-0.04,-0.1196,-0.005239089,0.232078424,-0.104167741,-1.7578,-0.12,0.0808,-0.012548955
0.18,0.19,0.2,0.180234262,0.34575761,-0.98521,-0.02,-0.042,-0.001406562,0.186137168,0.327636669,-1.32697,-0.14,0.0463,0.022912484,0.200870898,0.109943184,-1.64973,-0.04,-0.1196,-0.005239089
0.16,0.18,0.19,0.159241876,0.188158371,-0.79873,0.01,0.0194,0.004538428,0.180234262,0.34575761,-0.98521,-0.02,-0.042,-0.001406562,0.186137168,0.327636669,-1.32697,-0.14,0.0463,0.022912484
0.14,0.16,0.18,0.136942819,0.061311061,-0.73789,-0.01,0.0177,0.018176882,0.159241876,0.188158371,-0.79873,0.01,0.0194,0.004538428,0.180234262,0.34575761,-0.98521,-0.02,-0.042,-0.001406562
0.16,0.14,0.16,0.155753918,-0.072904326,-0.81023,-0.02,0.0524,0.025157375,0.136942819,0.061311061,-0.73789,-0.01,0.0177,0.018176882,0.159241876,0.188158371,-0.79873,0.01,0.0194,0.004538428
0.2,0.16,0.14,0.192727127,-0.140263988,-0.94926,-0.02,-0.1096,0.042711959,0.155753918,-0.072904326,-0.81023,-0.02,0.0524,0.025157375,0.136942819,0.061311061,-0.73789,-0.01,0.0177,0.018176882
