x_t,x_t-1,x_t-2,GDP_M,INDPRO,RPIX,RMTS,PAYEMS,GDP_M_t-1,INDPRO_t-1,RPIX_t-1,RMTS_t-1,PAYEMS_t-1,GDP_M_t-2,INDPRO_t-2,RPIX_t-2,RMTS_-2,PAYEMS_t-2
,,,-0.12293758,0.016395622,-0.124422341,-0.850798021,-0.01144827,-0.396231615,-1.065205639,-0.142007657,-0.974650978,-0.021620934,-0.521361368,0.201897908,0.07763545,-0.229012777,0.040702112
,,,0.049715313,-0.316644501,0.217637608,-1.727155163,0.02543882,-0.12293758,0.016395622,-0.124422341,-0.850798021,-0.01144827,-0.396231615,-1.065205639,-0.142007657,-0.974650978,-0.021620934
,,,-0.127078361,-3.345026237,-0.786169322,-1.075825887,-0.465280166,0.049715313,-0.316644501,0.217637608,-1.727155163,0.02543882,-0.12293758,0.016395622,-0.124422341,-0.850798021,-0.01144827
,,,-0.420369572,-3.661552586,-0.369603378,-2.975169505,-0.786319848,-0.127078361,-3.345026237,-0.786169322,-1.075825887,-0.465280166,0.049715313,-0.316644501,0.217637608,-1.727155163,0.02543882
,,,-0.597209289,-1.395619345,-0.31017534,-0.251380541,-0.463391064,-0.420369572,-3.661552586,-0.369603378,-2.975169505,-0.786319848,-0.127078361,-3.345026237,-0.786169322,-1.075825887,-0.465280166
,,,-0.424648483,-2.307603792,-0.460289621,-0.648453426,-0.486347588,-0.597209289,-1.395619345,-0.31017534,-0.251380541,-0.463391064,-0.420369572,-3.661552586,-0.369603378,-2.975169505,-0.786319848
,,,-0.066581304,-1.106401886,-0.004523147,-3.049742756,-0.351640699,-0.424648483,-2.307603792,-0.460289621,-0.648453426,-0.486347588,-0.597209289,-1.395619345,-0.31017534,-0.251380541,-0.463391064
,,,0.313098095,0.191909861,-0.115409433,0.996840015,-0.245578408,-0.066581304,-1.106401886,-0.004523147,-3.049742756,-0.351640699,-0.424648483,-2.307603792,-0.460289621,-0.648453426,-0.486347588
,,,0.550495562,-0.292509715,0.528432646,-0.022994145,0.214261533,0.313098095,0.191909861,-0.115409433,0.996840015,-0.245578408,-0.066581304,-1.106401886,-0.004523147,-3.049742756,-0.351640699
,,,0.654003169,0.630205161,0.204749816,0.89502861,-0.134513063,0.550495562,-0.292509715,0.528432646,-0.022994145,0.214261533,0.313098095,0.191909861,-0.115409433,0.996840015,-0.245578408
,,,0.63201299,1.036589064,-0.042715348,0.495369596,0.324872587,0.654003169,0.630205161,0.204749816,0.89502861,-0.134513063,0.550495562,-0.292509715,0.528432646,-0.022994145,0.214261533
,,,0.492917095,0.979879911,0.84194053,1.166364995,0.49765245,0.63201299,1.036589064,-0.042715348,0.495369596,0.324872587,0.654003169,0.630205161,0.204749816,0.89502861,-0.134513063
,,,0.352287447,1.285970121,0.28500832,0.23917404,0.097162223,0.492917095,0.979879911,0.84194053,1.166364995,0.49765245,0.63201299,1.036589064,-0.042715348,0.495369596,0.324872587
,,,0.325696004,0.43283768,0.4304231,0.122000471,0.403184667,0.352287447,1.285970121,0.28500832,0.23917404,0.097162223,0.492917095,0.979879911,0.84194053,1.166364995,0.49765245
,,,0.528714727,0.137242079,0.218937027,-0.146734416,0.18682563,0.325696004,0.43283768,0.4304231,0.122000471,0.403184667,0.352287447,1.285970121,0.28500832,0.23917404,0.097162223
,,,0.782292038,1.346811299,0.041963448,1.05364021,0.426456312,0.528714727,0.137242079,0.218937027,-0.146734416,0.18682563,0.325696004,0.43283768,0.4304231,0.122000471,0.403184667
,,,0.90737636,1.318426124,0.546124543,2.445727247,0.621008896,0.782292038,1.346811299,0.041963448,1.05364021,0.426456312,0.528714727,0.137242079,0.218937027,-0.146734416,0.18682563
,,,0.724916116,1.002919748,0.654491277,0.438137982,0.397918132,0.90737636,1.318426124,0.546124543,2.445727247,0.621008896,0.782292038,1.346811299,0.041963448,1.05364021,0.426456312
,,,0.408359652,0.201454969,0.400645051,0.753113118,0.293924095,0.724916116,1.002919748,0.654491277,0.438137982,0.397918132,0.90737636,1.318426124,0.546124543,2.445727247,0.621008896
,,,0.131155314,0.513782152,0.537472578,0.477203631,0.308197794,0.408359652,0.201454969,0.400645051,0.753113118,0.293924095,0.724916116,1.002919748,0.654491277,0.438137982,0.397918132
,,,0.066751451,0.410821843,0.306450808,-0.110518678,0.025220045,0.131155314,0.513782152,0.537472578,0.477203631,0.308197794,0.408359652,0.201454969,0.400645051,0.753113118,0.293924095
,,,0.123490154,0.104892324,0.07108316,1.221642476,0.080661428,0.066751451,0.410821843,0.306450808,-0.110518678,0.025220045,0.131155314,0.513782152,0.537472578,0.477203631,0.308197794
,,,0.209713517,0.562032245,0.341785137,0.06966993,0.215198638,0.123490154,0.104892324,0.07108316,1.221642476,0.080661428,0.066751451,0.410821843,0.306450808,-0.110518678,0.025220045
,,,0.233763633,0.680740283,0.385522002,0.344915872,0.19717308,0.209713517,0.562032245,0.341785137,0.06966993,0.215198638,0.123490154,0.104892324,0.07108316,1.221642476,0.080661428
,,,0.227344504,0.325628144,0.162330763,0.289019088,0.235594986,0.233763633,0.680740283,0.385522002,0.344915872,0.19717308,0.209713517,0.562032245,0.341785137,0.06966993,0.215198638
,,,0.222160135,-0.024907131,0.083199117,-1.186945854,0.023779278,0.227344504,0.325628144,0.162330763,0.289019088,0.235594986,0.233763633,0.680740283,0.385522002,0.344915872,0.19717308
,,,0.249914528,1.52644119,0.821861343,1.648964738,0.410862827,0.222160135,-0.024907131,0.083199117,-1.186945854,0.023779278,0.227344504,0.325628144,0.162330763,0.289019088,0.235594986
,,,0.305253899,1.067539739,0.335716034,2.557585428,0.258886931,0.249914528,1.52644119,0.821861343,1.648964738,0.410862827,0.222160135,-0.024907131,0.083199117,-1.186945854,0.023779278
,,,0.382824466,-0.692074655,-0.380140265,-0.654319134,0.300363889,0.305253899,1.067539739,0.335716034,2.557585428,0.258886931,0.249914528,1.52644119,0.821861343,1.648964738,0.410862827
,,,0.477272445,1.573356293,0.361167533,1.35050494,0.368634369,0.382824466,-0.692074655,-0.380140265,-0.654319134,0.300363889,0.305253899,1.067539739,0.335716034,2.557585428,0.258886931
,,,0.574317093,1.249321592,0.466946561,1.202460645,0.496370624,0.477272445,1.573356293,0.361167533,1.35050494,0.368634369,0.382824466,-0.692074655,-0.380140265,-0.654319134,0.300363889
,,,0.659677665,0.971593911,0.500278394,-0.121094434,0.413195862,0.574317093,1.249321592,0.466946561,1.202460645,0.496370624,0.477272445,1.573356293,0.361167533,1.35050494,0.368634369
,,,0.719073417,0.77941203,0.522716394,0.06313698,0.439518215,0.659677665,0.971593911,0.500278394,-0.121094434,0.413195862,0.574317093,1.249321592,0.466946561,1.202460645,0.496370624
,,,0.726839835,0.765452315,0.317292704,0.898063001,0.486098566,0.719073417,0.77941203,0.522716394,0.06313698,0.439518215,0.659677665,0.971593911,0.500278394,-0.121094434,0.413195862
,,,0.657312404,0.135798022,0.380252168,0.271850935,0.418577691,0.726839835,0.765452315,0.317292704,0.898063001,0.486098566,0.719073417,0.77941203,0.522716394,0.06313698,0.439518215
,,,0.484826609,0.092304077,0.278072622,0.165063099,0.290520911,0.657312404,0.135798022,0.380252168,0.271850935,0.418577691,0.726839835,0.765452315,0.317292704,0.898063001,0.486098566
,,,0.2469585,0.403220486,0.799004476,0.366549614,0.548597773,0.484826609,0.092304077,0.278072622,0.165063099,0.290520911,0.657312404,0.135798022,0.380252168,0.271850935,0.418577691
,,,-0.018715877,0.153792613,1.136237521,0.746202862,0.320321551,0.2469585,0.403220486,0.799004476,0.366549614,0.548597773,0.484826609,0.092304077,0.278072622,0.165063099,0.290520911
,,,-0.274620474,0.189531546,0.623481033,0.455873175,0.444119725,-0.018715877,0.153792613,1.136237521,0.746202862,0.320321551,0.2469585,0.403220486,0.799004476,0.366549614,0.548597773
,,,-0.367376719,0.168951057,0.533899828,1.316517861,0.281167325,-0.274620474,0.189531546,0.623481033,0.455873175,0.444119725,-0.018715877,0.153792613,1.136237521,0.746202862,0.320321551
,,,-0.143606043,-1.467880028,-0.381637908,-3.109372475,0.217746412,-0.367376719,0.168951057,0.533899828,1.316517861,0.281167325,-0.274620474,0.189531546,0.623481033,0.455873175,0.444119725
,,,0.550070125,0.540095923,0.525124251,2.267453161,0.417596247,-0.143606043,-1.467880028,-0.381637908,-3.109372475,0.217746412,-0.367376719,0.168951057,0.533899828,1.316517861,0.281167325
,,,1.298048401,1.910407823,0.621385123,0.999118836,0.600912564,0.550070125,0.540095923,0.525124251,2.267453161,0.417596247,-0.143606043,-1.467880028,-0.381637908,-3.109372475,0.217746412
,,,1.684725404,1.966005339,0.796377164,2.984658101,0.818081499,1.298048401,1.910407823,0.621385123,0.999118836,0.600912564,0.550070125,0.540095923,0.525124251,2.267453161,0.417596247
,,,1.294497748,0.487514795,0.039260336,-0.095168192,0.401920956,1.684725404,1.966005339,0.796377164,2.984658101,0.818081499,1.298048401,1.910407823,0.621385123,0.999118836,0.600912564
,,,0.586540361,0.643570907,0.581209256,0.552794133,0.508478603,1.294497748,0.487514795,0.039260336,-0.095168192,0.401920956,1.684725404,1.966005339,0.796377164,2.984658101,0.818081499
,,,0.020028167,-0.075312998,0.22024938,-0.82728961,0.291696062,0.586540361,0.643570907,0.581209256,0.552794133,0.508478603,1.294497748,0.487514795,0.039260336,-0.095168192,0.401920956
,,,0.054136092,0.400093928,0.456493183,1.295742203,0.319428735,0.020028167,-0.075312998,0.22024938,-0.82728961,0.291696062,0.586540361,0.643570907,0.581209256,0.552794133,0.508478603
,,,0.366240926,0.244175802,0.26323445,-0.228560144,0.157620647,0.054136092,0.400093928,0.456493183,1.295742203,0.319428735,0.020028167,-0.075312998,0.22024938,-0.82728961,0.291696062
,,,0.63371946,0.763774448,0.435907028,0.888253441,0.38159942,0.366240926,0.244175802,0.26323445,-0.228560144,0.157620647,0.054136092,0.400093928,0.456493183,1.295742203,0.319428735
,,,0.533948482,0.765939562,0.128864758,0.432353128,0.493346507,0.63371946,0.763774448,0.435907028,0.888253441,0.38159942,0.366240926,0.244175802,0.26323445,-0.228560144,0.157620647
,,,0.249842192,0.503911988,0.641844578,0.533856487,0.316273659,0.533948482,0.765939562,0.128864758,0.432353128,0.493346507,0.63371946,0.763774448,0.435907028,0.888253441,0.38159942
,,,-0.035685213,-0.54388459,0.240348048,-1.099898235,0.154384493,0.249842192,0.503911988,0.641844578,0.533856487,0.316273659,0.533948482,0.765939562,0.128864758,0.432353128,0.493346507
,,,-0.139719535,0.489822185,0.566153955,-0.47373116,0.277742036,-0.035685213,-0.54388459,0.240348048,-1.099898235,0.154384493,0.249842192,0.503911988,0.641844578,0.533856487,0.316273659
,,,-0.108839402,0.308920164,0.298880368,2.852781477,0.474980449,-0.139719535,0.489822185,0.566153955,-0.47373116,0.277742036,-0.035685213,-0.54388459,0.240348048,-1.099898235,0.154384493
,,,0.01037656,-1.187463899,-0.979413732,-2.734997321,-0.069314018,-0.108839402,0.308920164,0.298880368,2.852781477,0.474980449,-0.139719535,0.489822185,0.566153955,-0.47373116,0.277742036
,,,0.171349723,0.878929999,-0.290348048,2.189662231,0.415165267,0.01037656,-1.187463899,-0.979413732,-2.734997321,-0.069314018,-0.108839402,0.308920164,0.298880368,2.852781477,0.474980449
,,,0.303634405,0.016028628,0.15864979,-1.026182927,0.354647753,0.171349723,0.878929999,-0.290348048,2.189662231,0.415165267,0.01037656,-1.187463899,-0.979413732,-2.734997321,-0.069314018
,,,0.336784926,-0.161562475,0.114530058,-0.126624775,0.120892847,0.303634405,0.016028628,0.15864979,-1.026182927,0.354647753,0.171349723,0.878929999,-0.290348048,2.189662231,0.415165267
,,,0.200355606,-0.654129143,0.173453969,0.173537095,0.091958105,0.336784926,-0.161562475,0.114530058,-0.126624775,0.120892847,0.303634405,0.016028628,0.15864979,-1.026182927,0.354647753
,,,0.030493406,-0.006814104,0.074245413,-0.566114268,0.029895863,0.200355606,-0.654129143,0.173453969,0.173537095,0.091958105,0.336784926,-0.161562475,0.114530058,-0.126624775,0.120892847
,,,-0.036654711,0.689177522,-0.022838872,-0.299247218,0.170346486,0.030493406,-0.006814104,0.074245413,-0.566114268,0.029895863,0.200355606,-0.654129143,0.173453969,0.173537095,0.091958105
,,,0.135058218,-0.16139086,0.31547566,0.037882914,0.101627148,-0.036654711,0.689177522,-0.022838872,-0.299247218,0.170346486,0.030493406,-0.006814104,0.074245413,-0.566114268,0.029895863
,,,0.327705226,0.068342314,0.244473414,-0.292519652,0.109244404,0.135058218,-0.16139086,0.31547566,0.037882914,0.101627148,-0.036654711,0.689177522,-0.022838872,-0.299247218,0.170346486
,,,0.323359343,0.530048513,-0.115529222,0.843087887,0.141068618,0.327705226,0.068342314,0.244473414,-0.292519652,0.109244404,0.135058218,-0.16139086,0.31547566,0.037882914,0.101627148
,,,-0.095906397,0.037148497,-0.389234839,-0.94508161,0.091367938,0.323359343,0.530048513,-0.115529222,0.843087887,0.141068618,0.327705226,0.068342314,0.244473414,-0.292519652,0.109244404
,,,-0.626502906,-0.420216087,-0.343020822,-2.303338396,0.122060529,-0.095906397,0.037148497,-0.389234839,-0.94508161,0.091367938,0.323359343,0.530048513,-0.115529222,0.843087887,0.141068618
,,,-0.964841093,-2.002114402,-0.200640205,-2.164036524,-0.159478265,-0.626502906,-0.420216087,-0.343020822,-2.303338396,0.122060529,-0.095906397,0.037148497,-0.389234839,-0.94508161,0.091367938
,,,-0.807331869,-2.481456475,-0.421698919,-1.288534438,-0.473330576,-0.964841093,-2.002114402,-0.200640205,-2.164036524,-0.159478265,-0.626502906,-0.420216087,-0.343020822,-2.303338396,0.122060529
,,,-0.387773236,-1.298498943,0.161222253,-0.288280269,-0.353421853,-0.807331869,-2.481456475,-0.421698919,-1.288534438,-0.473330576,-0.964841093,-2.002114402,-0.200640205,-2.164036524,-0.159478265
,,,0.060036802,-0.714281412,-0.340022035,1.25392424,-0.29009529,-0.387773236,-1.298498943,0.161222253,-0.288280269,-0.353421853,-0.807331869,-2.481456475,-0.421698919,-1.288534438,-0.473330576
,,,0.302300243,0.318933563,0.35152797,0.718162526,0.287875534,0.060036802,-0.714281412,-0.340022035,1.25392424,-0.29009529,-0.387773236,-1.298498943,0.161222253,-0.288280269,-0.353421853
,,,0.441390517,1.655841811,0.333097538,2.084393857,0.126447508,0.302300243,0.318933563,0.35152797,0.718162526,0.287875534,0.060036802,-0.714281412,-0.340022035,1.25392424,-0.29009529
,,,0.579681057,1.262374377,1.149623599,2.066950986,0.306580651,0.441390517,1.655841811,0.333097538,2.084393857,0.126447508,0.302300243,0.318933563,0.35152797,0.718162526,0.287875534
,,,0.819545293,1.652992383,0.469338417,0.06652335,0.283606738,0.579681057,1.262374377,1.149623599,2.066950986,0.306580651,0.441390517,1.655841811,0.333097538,2.084393857,0.126447508
,,,0.980025817,0.657874574,0.407233164,0.246608165,0.215752189,0.819545293,1.652992383,0.469338417,0.06652335,0.283606738,0.579681057,1.262374377,1.149623599,2.066950986,0.306580651
,,,0.880165221,-0.634507725,-0.273808355,0.606960429,0.098914151,0.980025817,0.657874574,0.407233164,0.246608165,0.215752189,0.819545293,1.652992383,0.469338417,0.06652335,0.283606738
,,,0.339006098,-0.411385981,-0.293393225,-0.413058227,0.079060936,0.880165221,-0.634507725,-0.273808355,0.606960429,0.098914151,0.980025817,0.657874574,0.407233164,0.246608165,0.215752189
,,,-0.276688106,0.50519112,0.287759158,-1.038445544,0.115185269,0.339006098,-0.411385981,-0.293393225,-0.413058227,0.079060936,0.880165221,-0.634507725,-0.273808355,0.606960429,0.098914151
,,,-0.600153941,-0.421635921,-0.082669477,0.055878318,0.080003073,-0.276688106,0.50519112,0.287759158,-1.038445544,0.115185269,0.339006098,-0.411385981,-0.293393225,-0.413058227,0.079060936
,,,-0.264627959,0.567859135,0.319027425,-0.709747174,0.014240411,-0.600153941,-0.421635921,-0.082669477,0.055878318,0.080003073,-0.276688106,0.50519112,0.287759158,-1.038445544,0.115185269
,,,0.312583887,0.520041884,0.629432136,-0.264273902,0.212270166,-0.264627959,0.567859135,0.319027425,-0.709747174,0.014240411,-0.600153941,-0.421635921,-0.082669477,0.055878318,0.080003073
,,,0.714175644,0.648885667,1.053840307,0.229729573,0.121251196,0.312583887,0.520041884,0.629432136,-0.264273902,0.212270166,-0.264627959,0.567859135,0.319027425,-0.709747174,0.014240411
,,,0.522841357,-0.126300554,0.496205969,-0.40128286,-0.039308606,0.714175644,0.648885667,1.053840307,0.229729573,0.121251196,0.312583887,0.520041884,0.629432136,-0.264273902,0.212270166
,,,0.022415012,-0.48070103,-0.097209365,-0.690270196,-0.096152803,0.522841357,-0.126300554,0.496205969,-0.40128286,-0.039308606,0.714175644,0.648885667,1.053840307,0.229729573,0.121251196
,,,-0.503269404,-0.77545232,-0.351106529,-1.368272373,-0.106093843,0.022415012,-0.48070103,-0.097209365,-0.690270196,-0.096152803,0.522841357,-0.126300554,0.496205969,-0.40128286,-0.039308606
,,,-0.770377905,-1.168216135,0.057069746,-0.776025364,-0.228977208,-0.503269404,-0.77545232,-0.351106529,-1.368272373,-0.106093843,0.022415012,-0.48070103,-0.097209365,-0.690270196,-0.096152803
,,,-0.80383552,-1.090231558,-0.058911248,-1.303044278,-0.303186989,-0.770377905,-1.168216135,0.057069746,-0.776025364,-0.228977208,-0.503269404,-0.77545232,-0.351106529,-1.368272373,-0.106093843
,,,-0.628567276,-2.070942798,-0.200927282,-0.527563625,-0.363716923,-0.80383552,-1.090231558,-0.058911248,-1.303044278,-0.303186989,-0.770377905,-1.168216135,0.057069746,-0.776025364,-0.228977208
,,,-0.269498202,2.021340668,0.368365245,1.583639633,-0.002208383,-0.628567276,-2.070942798,-0.200927282,-0.527563625,-0.363716923,-0.80383552,-1.090231558,-0.058911248,-1.303044278,-0.303186989
,,,0.105227181,-0.677609323,-0.080924009,0.07984261,-0.142543823,-0.269498202,2.021340668,0.368365245,1.583639633,-0.002208383,-0.628567276,-2.070942798,-0.200927282,-0.527563625,-0.363716923
,,,0.327464352,-0.927281403,0.576074391,0.112795603,-0.314535323,0.105227181,-0.677609323,-0.080924009,0.07984261,-0.142543823,-0.269498202,2.021340668,0.368365245,1.583639633,-0.002208383
,,,0.229068789,-0.664360378,0.031094243,0.513384444,-0.04770966,0.327464352,-0.927281403,0.576074391,0.112795603,-0.314535323,0.105227181,-0.677609323,-0.080924009,0.07984261,-0.142543823
,,,-0.016068373,-0.258002538,-0.419672026,-1.427943197,-0.268930885,0.229068789,-0.664360378,0.031094243,0.513384444,-0.04770966,0.327464352,-0.927281403,0.576074391,0.112795603,-0.314535323
,,,-0.234056002,-0.338427257,-0.367972155,-0.386240663,-0.383530957,-0.016068373,-0.258002538,-0.419672026,-1.427943197,-0.268930885,0.229068789,-0.664360378,0.031094243,0.513384444,-0.04770966
,,,-0.251002965,-0.912214823,0.211749405,-0.921077796,-0.176650836,-0.234056002,-0.338427257,-0.367972155,-0.386240663,-0.383530957,-0.016068373,-0.258002538,-0.419672026,-1.427943197,-0.268930885
,,,-0.141755533,-0.259628916,-0.200690516,0.192916678,-0.20162878,-0.251002965,-0.912214823,0.211749405,-0.921077796,-0.176650836,-0.234056002,-0.338427257,-0.367972155,-0.386240663,-0.383530957
,,,0.018840024,-0.959119018,-0.191860738,-1.034528769,-0.309955889,-0.141755533,-0.259628916,-0.200690516,0.192916678,-0.20162878,-0.251002965,-0.912214823,0.211749405,-0.921077796,-0.176650836
,,,0.155937434,-0.316606884,0.083061849,0.271934644,-0.136189967,0.018840024,-0.959119018,-0.191860738,-1.034528769,-0.309955889,-0.141755533,-0.259628916,-0.200690516,0.192916678,-0.20162878
,,,0.28612138,-0.715358533,0.588680668,-0.275176511,-0.016895983,0.155937434,-0.316606884,0.083061849,0.271934644,-0.136189967,0.018840024,-0.959119018,-0.191860738,-1.034528769,-0.309955889
,,,0.425976547,1.83598837,0.11548933,1.890300083,0.246398378,0.28612138,-0.715358533,0.588680668,-0.275176511,-0.016895983,0.155937434,-0.316606884,0.083061849,0.271934644,-0.136189967
,,,0.592087618,-0.612262676,0.005496166,-0.422161495,-0.082065353,0.425976547,1.83598837,0.11548933,1.890300083,0.246398378,0.28612138,-0.715358533,0.588680668,-0.275176511,-0.016895983
,,,0.73726427,0.827365121,0.396756991,1.663246514,0.19437444,0.592087618,-0.612262676,0.005496166,-0.422161495,-0.082065353,0.425976547,1.83598837,0.11548933,1.890300083,0.246398378
,,,0.81431618,1.258079401,0.164092877,-0.00920167,0.307082178,0.73726427,0.827365121,0.396756991,1.663246514,0.19437444,0.592087618,-0.612262676,0.005496166,-0.422161495,-0.082065353
,,,0.776053024,0.614640709,0.459846135,1.54207947,0.312835436,0.81431618,1.258079401,0.164092877,-0.00920167,0.307082178,0.73726427,0.827365121,0.396756991,1.663246514,0.19437444
,,,0.688378271,0.606196329,0.278874542,2.536753393,0.419670557,0.776053024,0.614640709,0.459846135,1.54207947,0.312835436,0.81431618,1.258079401,0.164092877,-0.00920167,0.307082178
,,,0.617195391,1.478512988,0.585993761,-0.053235552,0.461049925,0.688378271,0.606196329,0.278874542,2.536753393,0.419670557,0.776053024,0.614640709,0.459846135,1.54207947,0.312835436
,,,0.628407852,1.178588388,-0.116924363,-0.163547371,-0.341149827,0.617195391,1.478512988,0.585993761,-0.053235552,0.461049925,0.688378271,0.606196329,0.278874542,2.536753393,0.419670557
,,,0.676502297,1.43845678,0.863804654,1.51876368,1.232813779,0.628407852,1.178588388,-0.116924363,-0.163547371,-0.341149827,0.617195391,1.478512988,0.585993761,-0.053235552,0.461049925
,,,0.71596537,0.773029636,1.142605976,1.089786024,0.298741242,0.676502297,1.43845678,0.863804654,1.51876368,1.232813779,0.628407852,1.178588388,-0.116924363,-0.163547371,-0.341149827
,,,0.701283715,0.44723903,0.622561893,1.020995903,0.38714299,0.71596537,0.773029636,1.142605976,1.089786024,0.298741242,0.676502297,1.43845678,0.863804654,1.51876368,1.232813779
,,,0.662283336,0.493550052,0.904051674,1.835156187,0.385649971,0.701283715,0.44723903,0.622561893,1.020995903,0.38714299,0.71596537,0.773029636,1.142605976,1.089786024,0.298741242
,,,0.628790235,1.965854839,0.384962673,0.644201631,0.479171076,0.662283336,0.493550052,0.904051674,1.835156187,0.385649971,0.701283715,0.44723903,0.622561893,1.020995903,0.38714299
,,,0.630630417,0.451357566,0.713968473,-0.053846997,0.520907382,0.628790235,1.965854839,0.384962673,0.644201631,0.479171076,0.662283336,0.493550052,0.904051674,1.835156187,0.385649971
,,,0.63430731,0.476247582,0.632094949,0.085532091,0.291554771,0.630630417,0.451357566,0.713968473,-0.053846997,0.520907382,0.628790235,1.965854839,0.384962673,0.644201631,0.479171076
,,,0.606324339,0.597246993,0.685802547,0.552466365,0.387777498,0.63430731,0.476247582,0.632094949,0.085532091,0.291554771,0.630630417,0.451357566,0.713968473,-0.053846997,0.520907382
,,,0.513184934,0.531994506,0.274362534,0.78695736,0.325722785,0.606324339,0.597246993,0.685802547,0.552466365,0.387777498,0.63430731,0.476247582,0.632094949,0.085532091,0.291554771
,,,0.394428411,0.363593497,0.826986902,0.885534387,0.40407952,0.513184934,0.531994506,0.274362534,0.78695736,0.325722785,0.606324339,0.597246993,0.685802547,0.552466365,0.387777498
,,,0.289594084,0.278027728,0.286415565,-0.535490633,0.327578119,0.394428411,0.363593497,0.826986902,0.885534387,0.40407952,0.513184934,0.531994506,0.274362534,0.78695736,0.325722785
,,,0.238221272,0.119652142,0.678420738,-0.025162131,0.256030821,0.289594084,0.278027728,0.286415565,-0.535490633,0.327578119,0.394428411,0.363593497,0.826986902,0.885534387,0.40407952
,,,0.230912961,-0.283396352,0.919409856,-0.123306696,0.327772702,0.238221272,0.119652142,0.678420738,-0.025162131,0.256030821,0.289594084,0.278027728,0.286415565,-0.535490633,0.327578119
,,,0.25827214,-0.04083998,-0.420622646,0.418663636,0.298471733,0.230912961,-0.283396352,0.919409856,-0.123306696,0.327772702,0.238221272,0.119652142,0.678420738,-0.025162131,0.256030821
,,,0.310901797,0.33358959,0.555506617,0.88383326,0.368455255,0.25827214,-0.04083998,-0.420622646,0.418663636,0.298471733,0.230912961,-0.283396352,0.919409856,-0.123306696,0.327772702
,,,0.355601633,0.048769488,0.48048239,0.11954352,0.130148023,0.310901797,0.33358959,0.555506617,0.88383326,0.368455255,0.25827214,-0.04083998,-0.420622646,0.418663636,0.298471733
,,,0.359171352,-0.052437329,-0.101479647,-0.250099597,0.275354888,0.355601633,0.048769488,0.48048239,0.11954352,0.130148023,0.310901797,0.33358959,0.555506617,0.88383326,0.368455255
,,,0.288410655,0.293185797,0.081846461,0.339958774,0.135839295,0.359171352,-0.052437329,-0.101479647,-0.250099597,0.275354888,0.355601633,0.048769488,0.48048239,0.11954352,0.130148023
,,,0.216503544,0.146545071,0.468507268,0.871531839,0.350668853,0.288410655,0.293185797,0.081846461,0.339958774,0.135839295,0.359171352,-0.052437329,-0.101479647,-0.250099597,0.275354888
,,,0.21663402,-0.220447198,-0.195624594,-0.102565081,0.202186989,0.216503544,0.146545071,0.468507268,0.871531839,0.350668853,0.288410655,0.293185797,0.081846461,0.339958774,0.135839295
,,,0.361986086,0.169856778,0.272140051,1.151847038,0.281965713,0.21663402,-0.220447198,-0.195624594,-0.102565081,0.202186989,0.216503544,0.146545071,0.468507268,0.871531839,0.350668853
,,,0.534568484,-0.052261021,0.425463454,-1.667828794,0.150946525,0.361986086,0.169856778,0.272140051,1.151847038,0.281965713,0.21663402,-0.220447198,-0.195624594,-0.102565081,0.202186989
,,,0.616389955,-0.502990135,-0.025930668,0.191770771,0.193739906,0.534568484,-0.052261021,0.425463454,-1.667828794,0.150946525,0.361986086,0.169856778,0.272140051,1.151847038,0.281965713
,,,0.489459243,0.322058517,0.181373631,1.801111712,0.196431558,0.616389955,-0.502990135,-0.025930668,0.191770771,0.193739906,0.534568484,-0.052261021,0.425463454,-1.667828794,0.150946525
,,,0.287966081,0.370293624,0.464884374,0.267928222,0.209306557,0.489459243,0.322058517,0.181373631,1.801111712,0.196431558,0.616389955,-0.502990135,-0.025930668,0.191770771,0.193739906
,,,0.146100202,-0.350702815,0.526832681,-0.926268458,0.191565084,0.287966081,0.370293624,0.464884374,0.267928222,0.209306557,0.489459243,0.322058517,0.181373631,1.801111712,0.196431558
,,,0.198051339,0.346324332,0.164867303,0.729190783,0.213549269,0.146100202,-0.350702815,0.526832681,-0.926268458,0.191565084,0.287966081,0.370293624,0.464884374,0.267928222,0.209306557
,,,0.322303442,0.985778754,0.686948343,-0.535702807,0.168483486,0.198051339,0.346324332,0.164867303,0.729190783,0.213549269,0.146100202,-0.350702815,0.526832681,-0.926268458,0.191565084
,,,0.397340459,0.522520887,-0.292690895,1.491879898,0.124657335,0.322303442,0.985778754,0.686948343,-0.535702807,0.168483486,0.198051339,0.346324332,0.164867303,0.729190783,0.213549269
,,,0.301646338,-0.68867728,0.522742005,-0.570461182,0.116409146,0.397340459,0.522520887,-0.292690895,1.491879898,0.124657335,0.322303442,0.985778754,0.686948343,-0.535702807,0.168483486
,,,0.150272677,-0.709306545,0.938500094,0.097537697,0.0879761,0.301646338,-0.68867728,0.522742005,-0.570461182,0.116409146,0.397340459,0.522520887,-0.292690895,1.491879898,0.124657335
,,,0.058271072,0.113288868,0.321319409,1.993578966,0.18883649,0.150272677,-0.709306545,0.938500094,0.097537697,0.0879761,0.301646338,-0.68867728,0.522742005,-0.570461182,0.116409146
,,,0.140693123,0.190770861,0.065704053,-0.963666392,0.128044218,0.058271072,0.113288868,0.321319409,1.993578966,0.18883649,0.150272677,-0.709306545,0.938500094,0.097537697,0.0879761
,,,0.289466033,-0.389384277,0.020328223,0.639456684,-0.093748589,0.140693123,0.190770861,0.065704053,-0.963666392,0.128044218,0.058271072,0.113288868,0.321319409,1.993578966,0.18883649
